Documentos,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ag_1974.03.25_doc_I-14,0.0,0.0,0.0313396,0.0,0.0,0.129622,0.0,0.0,0.0,0.0,0.0,0.0,0.0888561,0.0125823,0.0140144,0.0,0.0,0.0376371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249361,0.0,0.0,0.0,0.0843699,0.0,0.0,0.0344438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_I-18,0.0,0.0,0.0,0.0,0.0,0.0572184,0.0314904,0.0,0.0,0.0,0.0431551,0.0,0.0192591,0.0467315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124167,0.0,0.0451822,0.150926,0.0643389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866628,0.0,0.0,0.0,0.0,0.0,0.0,0.0111282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_I-22,0.0,0.0,0.0,0.0,0.0,0.0244267,0.0,0.129729,0.0,0.0,0.0321512,0.0,0.0,0.0695044,0.0,0.0,0.0,0.0,0.0311372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814331,0.0,0.0,0.0,0.0,0.0,0.0,0.0243893,0.0,0.0,0.0717177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225555,0.0,0.0945748,0.0280593,0.0,0.0,0.0438291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157957,0.0,0.0383337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_I-23,0.0,0.0,0.0,0.097281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159496,0.0,0.0,0.0,0.1505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_I-4,0.0,0.0,0.0144718,0.0129388,0.0143249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133129,0.0421243,0.0,0.0,0.0,0.0,0.0,0.142207,0.0,0.0,0.0,0.0,0.0,0.0,0.136404,0.0,0.0320132,0.0,0.0,0.0,0.0,0.0153467,0.0,0.0,0.220414,0.0,0.0,0.017483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_I-5,0.0,0.0,0.0,0.0,0.0,0.168284,0.0500417,0.0111039,0.0,0.0,0.0,0.0,0.0945312,0.0161633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153774,0.0,0.0,0.013997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411142,0.0,0.0,0.0,0.0,0.0348094,0.0,0.0145886,0.0,0.0,0.0,0.0,0.0,0.0372439,0.0731075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_I-6,0.0847361,0.0,0.0206369,0.0,0.0,0.110753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250295,0.0,0.0,0.0,0.0,0.0282727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113674,0.0,0.364394,0.0,0.0,0.0,0.0,0.0751434,0.0,0.0,0.0,0.0374068,0.0,0.0,0.0,0.0214894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_III-12,0.0,0.0,0.0,0.0,0.0,0.0,0.040613,0.235969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042234,0.0,0.0,0.0,0.0,0.0,0.139382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194412,0.0,0.0,0.0,0.0,0.0,0.0535912,0.0,0.0,0.0,0.0,0.0,0.0413755,0.0153993,0.0898626,0.0,0.0,0.0644445,0.0,0.0,0.0,0.108901,0.0219611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0590196,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_III-13,0.0,0.0366651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478098,0.0,0.0365989,0.0590193,0.0,0.0,0.0163594,0.0726469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150942,0.0,0.0,0.0754448,0.0,0.0,0.0,0.0,0.0221334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118985,0.0,0.0245955,0.0,0.0,0.0,0.0,0.0,0.0269995,0.0,0.0,0.0,0.0,0.0,0.0,0.0401467,0.0,0.0,0.0,0.2796,0.0,0.0,0.0,0.0,0.0,0.0,0.0193482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_III-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104375,0.0831238,0.0,0.0,0.0,0.0330062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117051,0.0,0.0196555,0.536256,0.0,0.0,0.0,0.0,0.0,0.0422566,0.0,0.0,0.0,0.0,0.0,0.0,0.102237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_III-8,0.0,0.0,0.0349304,0.0,0.0,0.120005,0.0,0.0,0.0,0.0,0.079697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184147,0.0,0.0,0.0,0.275687,0.0,0.0,0.3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023759,0.0,0.0216245,0.0,0.0,0.0,0.0,0.0680845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_III-9,0.0,0.0,0.0,0.0,0.0,0.0,0.184499,0.172498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956748,0.0,0.0,0.0,0.0,0.0,0.0524811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722633,0.0,0.0,0.0,0.0,0.0,0.0283224,0.0,0.0,0.0306576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16633,0.0,0.171274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_IV-15,0.0737796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393284,0.0,0.130489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13035,0.0,0.0616978,0.0,0.0,0.0,0.0,0.0,0.0,0.0798286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357523,0.0,0.0,0.282862,0.0,0.0,0.0,0.0,0.0,0.0,0.0336667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_IV-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675,0.0,0.250833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841667,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_IV-5,0.0,0.0,0.0736836,0.0,0.0,0.057518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130496,0.0,0.181683,0.347777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_IV-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0322809,0.317096,0.0,0.0,0.0,0.0,0.106156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380824,0.0,0.0,0.0,0.0,0.0120397,0.0,0.0214641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272365,0.0,0.0,0.0,0.0,0.0,0.261483,0.0,0.0,0.0,0.0165637,0.0,0.0,0.0,0.0,0.0,0.0143742,0.0,0.0,0.0,0.0,0.0,0.0306795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_IV-6,0.0,0.0,0.0,0.0,0.0,0.0206391,0.0,0.0,0.0,0.0,0.165097,0.015043,0.0253739,0.108678,0.0,0.0,0.0,0.0,0.0198455,0.0,0.0,0.0,0.0,0.0,0.0,0.0686654,0.0,0.0,0.0273264,0.0695211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196922,0.0,0.0137183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201461,0.0,0.0,0.0,0.0,0.0,0.0,0.0110773,0.0,0.0,0.0,0.0,0.0210276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_IV-8,0.0,0.0,0.0,0.0,0.0,0.128581,0.0,0.0,0.0,0.0,0.0741788,0.0,0.073159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182595,0.0,0.0,0.0630524,0.0303482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147314,0.0,0.343917,0.0,0.0,0.0,0.0,0.0,0.0,0.0207246,0.0,0.0479617,0.0,0.0,0.035969,0.0259897,0.0211092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122768,0.0,0.0226637,0.0,0.0,0.0260354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_V-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0415868,0.0,0.0,0.0,0.0,0.0,0.028461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807876,0.0,0.0,0.0,0.0,0.0,0.48487,0.0,0.0,0.0172154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186946,0.0,0.0,0.0293216,0.0,0.0,0.0,0.0,0.0,0.0139866,0.0377024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_V-36,0.0147683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686955,0.0,0.0,0.0,0.0,0.0330871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317017,0.0,0.0101731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_V-40,0.0,0.0,0.0,0.0,0.0,0.0451981,0.0851582,0.0,0.0,0.0,0.0,0.0,0.0545791,0.0957699,0.0218615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0806058,0.0,0.0,0.0,0.0,0.0,0.0693581,0.0,0.0,0.0,0.0,0.0,0.0749078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191316,0.0,0.0547293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374682,0.0741858,0.0,0.0,0.0,0.0,0.0,0.17875,0.0,0.0,0.0,0.068373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.03.25_doc_V-42,0.0,0.0,0.0,0.0,0.0,0.0951055,0.0179097,0.0,0.0,0.0,0.0169157,0.0,0.01702,0.0356223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048914,0.0,0.0461391,0.39087,0.0,0.0,0.101406,0.0,0.0,0.0116401,0.0,0.0,0.0114769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195577,0.0,0.0193878,0.0,0.0,0.0104542,0.0,0.032838,0.0,0.0,0.0,0.0,0.0,0.0166608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.05.27_doc_I-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207523,0.0,0.0,0.0,0.0,0.0,0.0,0.654466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.05.27_doc_II-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161169,0.0,0.420054,0.0,0.0,0.0,0.04386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047422,0.0,0.0,0.0,0.0,0.0,0.0,0.0711858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.05.27_doc_II-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134392,0.0,0.0,0.0,0.0250244,0.0,0.385023,0.0,0.0,0.0,0.0452954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056441,0.0,0.0,0.0,0.0,0.0,0.0,0.0691014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.05.27_doc_II-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0215323,0.0,0.371999,0.0,0.0,0.0,0.0329359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515281,0.0,0.0,0.0,0.0,0.0,0.0,0.0653164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1974.05.27_doc_III-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1977.07.00_doc_I-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286665,0.0,0.0964216,0.0651862,0.0,0.0,0.334089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1977.07.00_doc_I-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429958,0.0173685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1977.07.00_doc_I-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138126,0.0,0.109061,0.0239657,0.0,0.0151114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ag_1977.07.00_doc_II-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0300426,0.0,0.047315,0.246895,0.0,0.0,0.444525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174832,0.0,0.0169234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240099,0.0,0.0176592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
